Meme ID,Language
10887174,ru
10887263,en
10887515,ru
10887629,ru
10887790,en
10887793,et
10887988,ru
10888376,ru
10888439,ru
10888711,es
10888955,bg
10889152,so
10889181,ru
10889214,en
10889421,en
10889673,ru
10889721,ru
10889885,en
10889947,ru
10889964,es
10889981,en
10890276,bg
10890307,ru
10890549,en
10890618,de
10890660,es
10890860,en
10891140,en
10891667,uk
10891733,en
10892344,ru
10892602,ru
10892620,en
10892630,en
10892820,ru
10892826,en
10892896,en
10893005,en
10893060,ru
10893112,es
10893114,ru
10893130,ru
10893184,ru
10893237,ru
10893367,en
10893561,ca
10893849,ru
10894025,ru
10894061,ru
10894098,en
10894592,ru
10894617,it
10895545,es
10895585,en
10895677,en
10895905,en
10896085,de
10896115,ru
10896155,ru
10896161,ru
10896392,ru
10896452,ru
10896824,ru
10896830,ru
10896871,en
10896933,ru
10897394,en
10897635,ru
10897733,bg
10897888,en
10897917,ru
10897984,es
10898060,et
10898064,en
10898193,ru
10898215,pt
10898287,en
10898309,en
10898322,ru
10898373,en
10898383,es
10898844,vi
10898915,es
10898940,es
10899034,en
10899053,es
10899108,ru
10899116,et
10899517,en
10899739,en
10899954,es
10899979,es
10900000,ru
10900210,uk
10900358,pt
10900442,de
10900684,en
10901077,en
10901328,ru
10901351,ru
10901368,ru
10901416,ru
10901429,bg
10901484,sq
10901839,en
10902111,es
10902193,da
10902258,es
10902333,af
10903028,en
10903640,en
10903656,es
10903808,en
10903881,en
10904415,pt
10904417,es
10904433,en
10904539,en
10904585,en
10906285,es
10906525,en
10906847,es
10906858,es
10906970,es
10907333,en
10907492,en
10908197,es
10908303,en
10908969,en
10909100,en
10909211,es
10909530,es
10909545,es
10909555,en
10909752,en
10909759,es
10910100,en
10910904,en
10910953,es
10911120,ru
10911138,en
10911235,es
10911287,es
10911720,ro
10911802,en
10911924,ru
10912082,es
10912163,es
10912349,nl
10912453,es
10912542,es
10912659,ru
10912664,en
10913296,en
10913414,en
10913670,en
10913983,en
10914473,en
10914527,en
10914625,ru
10914880,ru
10914928,uk
10915035,ru
10915153,uk
10915180,ru
10915510,ru
10915805,ru
10915970,en
10915982,ru
10915990,ru
10916023,ru
10916044,ru
10916275,es
10916571,es
10916714,ru
10916744,en
10916757,ru
10916760,no
10916797,mk
10916814,ru
10916923,ru
10917023,ru
10917062,en
10917270,en
10917795,ru
10917856,bg
10917862,ru
10917937,en
10917944,ru
10917951,it
10917992,en
10918004,en
10918087,ru
10918175,ru
10918261,ru
10918266,ru
10918349,es
10918382,en
10918435,ru
10918482,ru
10918815,en
10918843,en
10918941,sv
10919090,en
10919109,ru
10919488,fi
10919674,it
10919687,ru
10919734,en
10919856,ru
10919860,ru
10919900,ru
10919997,en
10920123,ru
10920578,ru
10920882,mk
10921120,ru
10921285,it
10921610,mk
10921905,en
10921977,en
10922164,ru
10922180,ru
10922245,ru
10922412,ru
10922632,cy
10922664,cy
10922754,en
10922757,en
10922795,en
10922917,en
10923072,en
10923127,et
10923151,en
10923163,fi
10923740,en
10923754,en
10923821,es
10923924,uk
10924053,ru
10924125,de
10924210,ru
10924340,nl
10924364,ru
10924539,ru
10924664,de
10924671,ru
10924805,pt
10925091,ru
10925149,en
10925233,ru
10925357,en
10925571,en
10925638,en
10925964,ru
10925998,en
10926068,en
10926533,en
10926617,en
10926756,es
10926908,de
10926933,ru
10927044,en
10927306,en
10927543,en
10927689,ru
10927713,bg
10927978,en
10927984,ru
10928047,es
10928063,ru
10928179,en
10928489,en
10928690,pt
10928849,ru
10928899,ru
10928935,en
10928947,ru
10928958,bg
10928989,ru
10929006,so
10929048,ru
10929061,bg
10929189,ru
10929553,ru
10929594,ru
10929646,ru
10929702,ru
10929744,ru
10929780,ru
10929816,it
10929857,hr
10929891,ru
10929994,ru
10930353,pt
10930615,ru
10931022,uk
10931103,es
10931576,ru
10931630,es
10931644,da
10931853,en
10931975,en
10932944,en
10932965,af
10932967,af
10933238,en
10933278,pt
10933391,es
10933459,es
10933521,en
10933739,en
10933922,es
10934521,fi
10935147,sw
10935155,en
10935276,fr
10935418,en
10935514,no
10935524,ca
10935539,es
10935718,en
10935754,it
10935848,es
10935868,es
10935872,es
10935887,es
10935890,es
10936094,es
10936345,en
10936424,es
10936511,so
10936696,ru
10936979,en
10937131,en
10937382,en
10937407,es
10938171,ru
10938285,en
10938353,es
10938412,es
10938466,ru
10938503,en
10938517,en
10938701,pt
10938734,pt
10938758,en
10938764,en
10938796,en
10938803,en
10938858,en
10938883,en
10939009,es
10939200,en
10939227,es
10939445,en
10939644,en
10940361,bg
10940631,so
10940705,en
10940809,en
10941036,fr
10941074,ru
10941328,ru
10941384,ru
10941590,en
10941599,ru
10941681,en
10941703,en
10941813,ru
10941853,en
10942086,en
10942233,en
10942560,ru
10942589,en
10942666,ca
10942679,ru
10942762,en
10942782,ru
10942815,en
10942863,de
10942914,ru
10942934,en
10943082,ru
10943110,ru
10943374,ru
10943631,ru
10943655,ru
10943691,ru
10943917,ru
10944258,en
10944296,it
10944350,en
10944388,ru
10944407,ru
10944735,en
10944888,ru
10944934,en
10944950,es
10945016,ru
10945058,es
10945068,es
10945098,es
10945108,es
10945124,uk
10945134,ru
10945138,ru
10945155,ru
10945167,en
10945196,ru
10945308,ru
10945515,ru
10945649,ru
10945651,en
10945753,bg
10945759,ru
10945767,en
10946183,en
10946240,en
10946565,so
10946876,es
10947086,en
10947486,it
10947723,ru
10947855,ru
10947976,en
10948034,pl
10948040,so
10948054,es
10948062,ru
10948136,ru
10948580,en
10948691,so
10948968,id
10949095,af
10949377,ru
10949432,ru
10949440,en
10949461,ru
10949505,ru
10949530,ru
10949709,it
10949784,ru
10950063,en
10950077,en
10950125,en
10950147,en
10950152,es
10950268,en
10950447,uk
10950453,pl
10950605,es
10950670,ru
10950719,ru
10950844,ru
10950926,en
10951063,ru
10951128,ru
10951150,ru
10951179,ru
10951189,ru
10951197,ru
10951252,ru
10951312,ru
10951394,ru
10951414,ru
10951506,ru
10951585,es
10951683,ru
10952331,es
10952706,es
10952956,lt
10952975,nl
10952976,nl
10953124,en
10953292,es
10953670,en
10953760,en
10953855,fr
10954028,ru
10954105,ru
10954178,es
10954417,de
10955004,en
10955091,ru
10955169,ru
10955196,bg
10955231,en
10955233,en
10955281,ru
10955367,en
10955425,ru
10955438,en
10955674,es
10955793,de
10955799,es
10955870,es
10956095,en
10956100,bg
10956191,en
10956347,en
10956475,ru
10956549,ru
10956591,et
10956913,ru
10957070,ru
10957082,en
10957113,ru
10957190,en
10957243,ru
10957729,es
10957921,es
10958153,es
10958189,en
10958695,en
10959423,en
10959554,ru
10959580,ru
10959597,es
10959956,en
10960565,es
10960712,es
10960743,es
10960819,es
10961139,cy
10961207,Could Not Detect
10961245,cy
10961518,es
10961599,en
10961696,en
10961954,en
10962004,en
10962062,es
10962106,es
10962168,es
10962183,en
10962190,ru
10962344,es
10962463,en
10962574,es
10962610,es
10962826,es
10962835,fr
10963469,es
10963964,it
10963987,en
10964042,en
10964132,es
10964457,es
10964655,es
10964723,es
10964945,es
10964999,pt
10965028,es
10965195,es
10965220,ru
10965242,en
10965531,es
10965679,ro
10965690,ro
10966156,es
10966440,en
10966629,es
10966635,ru
10966703,en
10966906,it
10967217,en
10967385,en
10967809,en
10968137,en
10969383,en
10969438,ru
10969504,ru
10969618,en
10969631,ru
10969692,ru
10969880,en
10969906,bg
10970114,bg
10970116,ru
10970131,ru
10970292,ru
10970487,ru
10970494,ru
10970576,ru
10970754,ru
10971088,ru
10971116,bg
10971215,ru
10971622,ru
10971735,ru
10971747,uk
10971784,ru
10971874,ru
10971882,ru
10971884,ru
10971920,en
10971921,ru
10972097,en
10972147,en
10972149,ru
10972151,ru
10972240,en
10972575,en
10972688,de
10972774,so
10973038,da
10973356,en
10973411,ru
10973613,de
10973785,es
10973933,en
10974170,es
10974220,ru
10974428,ru
10974542,pt
10974633,en
10974688,en
10974689,en
10974887,de
10974921,ru
10974942,ru
10975098,de
10975122,es
10975130,en
10975262,ru
10975386,en
10975538,ru
10976021,de
10976323,ru
10976647,en
10976740,ru
10976840,bg
10977831,es
10977852,pt
10977975,de
10978035,es
10978203,es
10978365,en
10978493,ru
10978900,es
10978905,en
10979124,ru
10979573,ru
10979888,es
10980062,bg
10980069,es
10980113,en
10980118,en
10980338,en
10980510,ru
10980718,en
10980795,ru
10981002,en
10981262,es
10981327,ru
10981344,ru
10982021,es
10982135,bg
10982164,en
10982303,ru
10982457,it
10982889,en
10983061,sl
10983063,ru
10983080,en
10983287,ru
10983516,en
10983572,es
10983575,es
10983817,ca
10984220,en
10984624,en
10984785,en
10984912,es
10984935,en
10985074,ru
10985085,es
10985140,es
10985709,it
10985956,pt
10986289,en
10986670,en
10986750,ca
10986985,en
10987222,en
10987254,es
10987297,en
10987331,en
10987442,en
10987730,en
10987758,pt
10988132,hu
10988238,en
10988268,ca
10988342,pt
10988354,es
10988414,de
10988671,pt
10989245,en
10989643,en
10990453,en
10990682,es
10991056,en
10991176,ru
10991177,es
10991205,es
10991212,es
10991309,es
10991402,pt
10991407,pt
10991720,en
10991772,es
10991821,en
10991824,en
10991896,es
10991988,es
10992068,en
10992285,es
10992655,es
10993023,en
10993026,de
10993291,en
10993452,pt
10993577,es
10993610,ru
10993633,ru
10994010,ru
10994076,en
10994189,en
10994302,en
10994590,ru
10994664,ru
10994736,bg
10994794,fi
10994815,en
10994977,bg
10995174,ru
10995202,en
10995223,ru
10995251,ru
10995323,ru
10995379,en
10995416,en
10995611,ru
10995775,en
10995859,es
10996360,ru
10996695,ru
10996843,ru
10996882,es
10997110,ru
10997252,ru
10997428,sq
10997471,ru
10997568,es
10997680,de
10997701,ru
10997805,es
10997941,no
10998134,bg
10998485,en
10998498,en
10999086,es
10999272,ru
10999391,en
10999464,bg
10999791,en
11000060,es
11000140,es
11000155,es
11000467,en
11000559,ru
11000648,it
11000804,en
11000922,es
11001017,ru
11001406,es
11001658,de
11001894,en
11001967,en
11002183,en
11002468,es
11002516,bg
11002624,es
11002971,es
11003006,mk
11003104,en
11003115,en
11003128,ru
11003162,vi
11003471,en
11003512,en
11003587,en
11003762,es
11003818,en
11003993,en
11004178,en
11004238,it
11004471,ru
11004706,en
11004863,ru
11004866,ro
11004966,es
11005145,ru
11005152,ru
11005259,ru
11005280,en
11005292,en
11005307,en
11005332,en
11005690,af
11006226,en
11006231,es
11006464,es
11007525,en
11007892,es
11007902,en
11008196,en
11008360,es
11008420,en
11008651,es
11008666,id
11008704,en
11008716,en
11008797,es
11008961,ru
11009091,es
11009603,es
11009723,es
11009840,es
11009938,de
11009945,nl
11009988,en
11010202,es
11010948,es
11010958,es
11011004,pt
11011033,de
11011659,ru
11012464,en
11013017,es
11013064,es
11013078,pt
11013131,it
11013264,es
11013325,pt
11013466,pt
11013718,es
11013838,en
11013848,en
11014252,en
11014422,bg
11014704,pt
11014957,en
11015159,en
11015715,ru
11015833,ru
11015844,en
11015905,en
11016043,en
11016083,en
11016093,es
11016102,en
11016254,en
11016258,en
11016430,ru
11016433,ru
11016436,ru
11016438,ru
11017060,ru
11017108,en
11017369,en
11017421,et
11017446,en
11017568,bg
11017846,ru
11017939,ca
11018040,ru
11018124,en
11018197,ru
11018230,de
11018304,bg
11018367,bg
11018618,de
11018658,ru
11018692,ru
11018736,en
11018749,en
11018754,uk
11018818,hu
11018872,es
11018934,pt
11018937,en
11019089,es
11019255,en
11019311,ru
11019333,en
11019354,ru
11019393,en
11019395,en
11019472,en
11019567,es
11019619,af
11019668,en
11020005,id
11020185,ru
11020312,es
11020327,uk
11020361,es
11020432,es
11020438,es
11020466,ru
11020468,ru
11020470,pt
11020472,ru
11020523,en
11020566,en
11020611,it
11020639,es
11020655,es
11020729,ru
11021066,es
11021080,pt
11021136,so
11021189,et
11021191,en
11021206,pt
11021210,es
11021216,pt
11021237,es
11021240,en
11021275,es
11021301,es
11021321,es
11021325,es
11021363,es
11021444,es
11021554,es
11021568,pt
11021591,es
11021618,es
11021647,es
11021678,es
11021747,es
11021770,es
11021801,es
11021829,es
11021912,en
11021953,en
11022503,ru
11022520,es
11022583,ru
11022635,en
11022740,es
11022977,en
11023094,en
11023170,ru
11023262,ru
11023333,en
11023337,en
11023576,nl
11023688,ru
11023719,en
11023743,en
11023807,es
11024331,ru
11024437,id
11024569,en
11025028,en
11025077,en
11025099,af
11025972,es
11026053,en
11026080,en
11026096,en
11026182,ru
11026277,so
11026340,en
11026509,es
11026691,en
11026751,ru
11026782,ru
11027088,es
11027156,en
11027296,es
11027312,cy
11027316,es
11027338,ru
11027372,en
11027381,es
11027440,en
11027580,es
11027828,es
11027893,es
11027911,en
11027992,ru
11028057,so
11028210,es
11028400,en
11028832,es
11028854,es
11028888,es
11029413,es
11029447,en
11029745,ru
1103,en
11030363,en
11030741,en
11030795,en
11031516,en
11031518,et
11031675,it
11031917,de
11031921,en
11032056,it
11032137,es
11032203,es
11032277,es
11032347,es
11032568,sw
11032617,es
11032900,en
11032905,es
11033302,es
11033354,es
11033365,es
11033464,es
11033496,es
11033551,it
11033649,pt
11033697,en
11033707,es
11033737,es
11033755,es
11033810,pt
11033868,en
11034021,en
11034243,de
11034278,es
11034329,pt
11035215,en
11035292,en
11035560,en
11035567,vi
11035644,it
11035737,tl
11035810,es
11036178,en
11036188,es
11036223,es
11036303,pt
11036473,es
11036801,ru
11037082,en
11037312,ru
11037457,ru
11037560,ru
11037593,en
11037722,ru
11037817,cs
11037954,en
11037990,en
11038206,ru
11038382,en
11038445,bg
11038504,en
11038912,ru
11039142,ru
11039151,en
11039407,ru
11039481,ru
11039585,ru
11040079,en
11040243,ru
11040486,bg
11040827,es
11040874,it
11040966,en
11041148,lt
11041233,en
11041562,ru
11041679,en
11041995,en
11042099,en
11042195,es
11042293,ru
11042679,es
11042751,es
11042782,en
11042815,en
11043102,en
11043319,bg
11043438,ru
11043944,af
11044103,ru
11044119,ru
11044279,en
11044301,es
11044316,ru
11044576,ru
11044769,bg
11044998,ru
11045961,en
11046139,en
11046146,es
11046232,en
11046462,en
11046634,pt
11046718,es
11046728,es
11046758,de
11046787,de
11047353,ru
11047388,ru
11047538,en
11047781,en
11047797,ru
11047923,en
11048002,es
11048112,ru
11048350,es
11049167,en
11049586,en
11049662,ru
11049912,ru
11050000,ru
11050026,en
11050174,ru
11050228,pt
11050451,es
11050455,ro
11050459,en
11050516,ru
11050679,es
11050767,en
11050865,de
11050910,en
11050952,es
11051033,it
11051076,en
11051246,es
11051920,en
11052006,en
11052028,en
11052256,ca
11052508,es
11052899,ru
11054336,de
11054406,pt
11054804,pt
11055220,ru
11055366,es
11055544,es
11055785,es
11056048,en
11056389,es
11056476,en
11056506,en
11056604,en
11056692,es
11056715,es
11057178,es
11057432,es
11057557,es
11057663,es
11057703,es
11057783,no
11058211,es
11058460,de
11059194,en
11059277,en
11059343,en
11059381,pt
11059568,id
11059654,es
11059664,en
11059707,es
11059761,es
11059843,es
11060079,es
11060464,es
11060465,es
11060862,it
11060949,af
11060953,it
11061559,ca
11061609,en
11061788,en
11061813,es
11061951,ro
11062219,en
11062224,en
11062270,pt
11062386,es
11062632,en
11062804,es
11062937,cs
11062940,es
11062941,hr
11062948,cs
11063321,no
11063546,it
11063554,en
11063734,uk
11063783,uk
11063917,ru
11063968,en
11064101,es
11064130,es
11064187,ru
11064459,ru
11064501,es
11064731,en
11064734,ru
11064934,ru
11065066,ru
11065283,ru
11065318,ru
11065455,en
11065596,ru
11066139,en
11066594,es
11067177,en
11067554,en
11067675,mk
11067957,ru
11068021,tr
11068045,ru
11068049,ru
11068097,en
11068130,ru
11068167,ru
11068185,ru
11068233,en
11068248,ru
11068341,ru
11068471,bg
11068549,en
11068579,es
11068592,en
11068676,es
11068826,ru
11069471,es
11069554,ru
11069797,en
11069831,ru
11070049,en
11070229,es
11070230,cy
11070532,af
11070578,it
11070589,it
11071073,es
11071111,es
11071594,en
11072047,no
11072276,es
11072824,en
11072969,en
11073089,en
11073162,es
11073581,pt
11073941,ru
11074209,en
11074420,en
11074428,ru
11074543,en
11074653,en
11074695,en
11074873,en
11075007,en
11075371,en
11075514,pl
11077251,es
11077299,es
11077520,ru
11077586,en
11078070,de
11078149,de
11078304,es
11079089,bg
11079932,es
11079946,es
11080051,ru
11080126,ru
11080634,ru
11080792,en
11081070,ru
11081399,en
11081539,en
